node,degree,strength,entropy,entropy_norm,kappa,C_ent,valence_centered,arousal_raw,dominance_raw,x,y,radius,embedding_engine,n_local,local_edges,mean_degree_local,eta_local_raw,node_index,log_degree_raw,feature_kappa,feature_entropy_norm,feature_c_ent,feature_valence,feature_poincare_x,feature_poincare_y,feature_log_degree,feature_eta_local
throw,2,0.28,0.627941588739906,0.9059282160429994,-0.1666665,-0.01567861498086943,0.1374999999999999,4.52,6.12,-0.66922706736614,-0.10712068799758995,0.6777460508867323,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,394,0.6931471805599453,-0.1666665,0.9059282,-0.03135723,0.1375,-0.66922706,-0.107120685,-0.45952368,-0.72108763
time,5,0.48183055040197903,1.4800264769407914,0.9195921541964994,-0.4266668,-0.034307358263873024,0.1499999999999999,3.41,4.36,-0.19870399852996884,0.15296867884794738,0.2507642234057409,gensim_poincare,6,5,1.6666666666666667,0.462962962962963,395,1.6094379124341003,-0.4266668,0.91959214,-0.068614714,0.15,-0.198704,0.15296867,0.25494713,-0.8556979
tiny,2,0.8282828282828285,0.26176448290901533,0.37764632137370024,0.15,0.09335305179394496,0.0249999999999999,4.6,6.16,-0.5257352531355415,0.5304648534502546,0.7468537454786526,gensim_poincare,3,3,2.0,1.3333333333333333,396,0.6931471805599453,0.15,0.37764633,0.18670611,0.025,-0.52573526,0.5304648,-0.45952368,0.048113532
tired,3,0.3518367346938776,1.0266586483544902,0.9345049740879453,-0.361111,-0.023650974302127984,-0.1775,3.67,5.06,-0.54953650775183,0.18313265969740525,0.5792477400904753,gensim_poincare,4,3,1.5,0.5625,397,1.0986122886681098,-0.361111,0.934505,-0.047301948,-0.1775,-0.5495365,0.18313266,-0.14336532,-0.75233644
together,3,0.2826530612244898,1.0610783045767735,0.9658350953484781,0.16666633333333333,0.005694139386952097,0.0,5.0,5.0,-0.13926248402659278,-0.3894171646281282,0.413569543806441,gensim_poincare,4,3,1.5,0.5625,398,1.0986122886681098,0.16666633,0.9658351,0.011388279,0.0,-0.13926248,-0.38941717,-0.14336532,-0.75233644
toilet,1,0.102040816326531,-0.0,0.0,0.2,0.2,-0.3225,4.5,6.37,-0.15066933375791142,0.6137594387326896,0.6319825130243075,gensim_poincare,2,1,1.0,0.5,399,0.0,0.2,0.0,0.4,-0.3225,-0.15066934,0.61375946,-1.0,-0.8172378
top,3,0.30519480519480546,1.0885394168612945,0.9908312769566532,0.027777666666666662,0.00025468573245707334,0.25,4.33,6.25,0.3409012069458793,-0.7125750089805458,0.7899220064796159,gensim_poincare,4,4,2.0,1.0,400,1.0986122886681098,0.027777666,0.99083126,0.00050937146,0.25,0.3409012,-0.712575,-0.14336532,-0.298027
trash,2,0.877551020408163,0.3774484112800528,0.5445429511451501,0.25,0.11386426221371249,-0.565,3.66,4.24,0.030006160362326353,0.13340069034164306,0.13673373337738054,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,401,0.6931471805599453,0.25,0.54454297,0.22772853,-0.565,0.030006161,0.1334007,-0.45952368,-0.72108763
travel,1,0.07,-0.0,0.0,0.25,0.25,0.7224999999999999,5.55,6.82,-0.34784323167690573,0.5043001112593112,0.6126283669889823,gensim_poincare,2,1,1.0,0.5,402,0.0,0.25,0.0,0.5,0.7225,-0.34784323,0.5043001,-1.0,-0.8172378
tree,7,0.8735353535353539,1.7187148384308417,0.8832447064759035,-0.12482985714285713,-0.014574546611285322,0.6475,2.67,5.62,-0.22406395294725395,-0.7559696222670821,0.7884762043340204,gensim_poincare,8,10,2.5,0.78125,403,1.9459101490553132,-0.12482986,0.8832447,-0.029149093,0.6475,-0.22406395,-0.75596964,0.51730883,-0.5251817
trees,3,0.42333333333333356,0.890717144134636,0.8107656844203762,0.07777766666666668,0.014718203519046787,0.0,5.0,5.0,-0.22344261910555824,-0.7638260230109154,0.7958371676803132,gensim_poincare,4,4,2.0,1.0,404,1.0986122886681098,0.07777767,0.8107657,0.029436408,0.0,-0.22344261,-0.763826,-0.14336532,-0.298027
true,3,1.019369202226345,0.6807650655431123,0.6196590667745308,-0.277778,-0.10565034374950441,0.6275,4.98,7.0,0.3366419080112564,-0.5106534848853175,0.6116328603459581,gensim_poincare,4,3,1.5,0.5625,405,1.0986122886681098,-0.277778,0.61965907,-0.21130069,0.6275,0.3366419,-0.5106535,-0.14336532,-0.75233644
truth,2,0.41060606060606064,0.6426376800964776,0.9271301941635763,0.125,0.009108725729552958,0.5475000000000001,3.88,6.95,0.3305349982478699,-0.4903566144820229,0.5913569095165715,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,406,0.6931471805599453,0.125,0.9271302,0.018217452,0.5475,0.330535,-0.49035662,-0.45952368,-0.72108763
tv,1,0.303265306122449,-0.0,0.0,0.5,0.5,0.2624999999999999,4.24,5.24,-0.17581835034783097,0.0970283812802565,0.20081483783052353,gensim_poincare,2,1,1.0,0.5,407,0.0,0.5,0.0,1.0,0.2625,-0.17581835,0.09702838,-1.0,-0.8172378
two,1,0.40080808080808084,-0.0,0.0,0.333333,0.333333,0.3249999999999999,3.33,5.05,0.2922261402235973,-0.17301134484884476,0.3396012992854819,gensim_poincare,2,1,1.0,0.5,408,0.0,0.333333,0.0,0.666666,0.325,0.29222614,-0.17301135,-1.0,-0.8172378
university,3,0.8254545454545456,0.7402188876792758,0.6737762678557617,0.05555566666666667,0.018123576921761253,0.4875,4.24,5.7,0.3507072156514995,-0.3552405722879824,0.49919076044085653,gensim_poincare,4,4,2.0,1.0,409,1.0986122886681098,0.055555668,0.67377627,0.036247153,0.4875,0.3507072,-0.35524058,-0.14336532,-0.298027
up,4,1.4500000000000002,0.8138617115633286,0.5870771276209091,-0.37500025000000003,-0.15484618037287717,0.0,5.0,5.0,0.010687745563968122,0.19434094444498745,0.19463460790160064,gensim_poincare,5,4,1.6,0.5120000000000001,410,1.3862943611198906,-0.37500024,0.58707714,-0.30969235,0.0,0.010687745,0.19434094,0.080952615,-0.8047767
vegetable,4,0.35,1.3448919720823942,0.9701344893273242,-0.474626,-0.014174947868529445,0.4475,3.75,5.17,-0.20345694367457573,-0.690706546706842,0.7200487911198035,gensim_poincare,5,4,1.6,0.5120000000000001,411,1.3862943611198906,-0.474626,0.9701345,-0.028349895,0.4475,-0.20345694,-0.69070655,0.080952615,-0.8047767
wait,2,0.16,0.6853142072764582,0.9886994082884974,-0.275,-0.0031076627206632016,-0.1125,3.62,5.31,-0.3276780564162573,0.1298475966918056,0.35246745526838885,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,412,0.6931471805599453,-0.275,0.98869944,-0.0062153256,-0.1125,-0.32767805,0.1298476,-0.45952368,-0.72108763
walk,2,0.45999999999999996,0.5235863374812598,0.7553754125614287,-0.2333335,-0.05707911117309788,0.4424999999999999,3.24,5.83,-0.4013545029644926,0.03998134903021103,0.40334097897455257,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,413,0.6931471805599453,-0.2333335,0.7553754,-0.11415822,0.4425,-0.4013545,0.03998135,-0.45952368,-0.72108763
war,6,0.8331313131313135,1.5915750215744928,0.888274932494255,-0.14722233333333334,-0.016448425130019952,-0.6925,6.27,3.27,-0.47281525653326645,-0.09007771366120705,0.4813192924754305,gensim_poincare,7,8,2.2857142857142856,0.7463556851311953,414,1.791759469228055,-0.14722234,0.8882749,-0.03289685,-0.6925,-0.47281525,-0.09007771,0.397111,-0.56141675
warm,5,0.63,1.48532354924615,0.9228834102707071,-0.0933334,-0.007197553515839988,0.625,3.35,6.33,0.5497099959618266,0.5852261524096887,0.8029138989484487,gensim_poincare,6,10,3.3333333333333335,1.851851851851852,415,1.6094379124341003,-0.0933334,0.9228834,-0.014395107,0.625,0.54971,0.5852262,0.25494713,0.58655435
watch,3,0.41060606060606064,1.046807948929732,0.952845657860625,-0.09999999999999999,-0.004715434213937497,0.1125,3.37,6.55,-0.0033711522247971467,-0.2720982841581749,0.27211916674344283,gensim_poincare,4,4,2.0,1.0,416,1.0986122886681098,-0.1,0.95284563,-0.009430869,0.1125,-0.0033711523,-0.27209827,-0.14336532,-0.298027
water,12,1.8618181818181818,2.329699926911373,0.9375402199153563,-0.34166674999999996,-0.021340430067234937,0.5,3.71,6.12,0.2535363630300143,0.7188291135673809,0.762230924254949,gensim_poincare,13,16,2.4615384615384617,0.4660901228948567,417,2.4849066497880004,-0.34166676,0.93754023,-0.04268086,0.5,0.25353637,0.7188291,0.9375873,-0.85245055
weak,1,0.508451865594723,-0.0,0.0,0.25,0.25,-0.5125,4.9,5.32,0.5841406818649647,-0.2041686644101868,0.6187933255431133,gensim_poincare,2,1,1.0,0.5,418,0.0,0.25,0.0,0.5,-0.5125,0.58414066,-0.20416866,-1.0,-0.8172378
weather,2,0.38,0.6931471805599453,1.0,0.06944449999999999,0.0,0.2624999999999999,4.21,4.37,0.4624836232982321,0.6542057066855025,0.8011717721431146,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,419,0.6931471805599453,0.0694445,1.0,0.0,0.2625,0.4624836,0.6542057,-0.45952368,-0.72108763
wedding,4,0.5215151515151519,1.1407206323465926,0.8228559996630759,-0.46428600000000003,-0.08224547934042915,0.5874999999999999,5.32,5.08,-0.0686384100194518,0.03535836496166699,0.07721039633858139,gensim_poincare,5,4,1.6,0.5120000000000001,420,1.3862943611198906,-0.464286,0.822856,-0.16449095,0.5875,-0.06863841,0.035358366,0.080952615,-0.8047767
weight,2,0.49,0.5566602457577223,0.8030909760146977,-0.2333335,-0.045945471748074534,-0.2724999999999999,4.05,5.95,-0.1588651534300133,0.4382260198409232,0.46613322284509917,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,421,0.6931471805599453,-0.2333335,0.803091,-0.091890946,-0.2725,-0.15886515,0.438226,-0.45952368,-0.72108763
weird,2,0.4228282828282828,0.4878331458599553,0.7037944603134199,-0.2083335,-0.06170953680229414,0.0224999999999999,4.29,4.75,0.09646664470716035,-0.3145122341191304,0.32897379675540145,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,422,0.6931471805599453,-0.2083335,0.7037945,-0.123419076,0.0225,0.096466646,-0.31451222,-0.45952368,-0.72108763
wet,3,0.6209090909090909,0.9634110358653016,0.8769345162097923,0.004629666666666661,0.0005697521681207307,0.1599999999999999,5.0,6.11,0.3791724707996437,0.6854162418403883,0.7833052962867724,gensim_poincare,4,4,2.0,1.0,423,1.0986122886681098,0.0046296665,0.8769345,0.0011395044,0.16,0.37917247,0.6854162,-0.14336532,-0.298027
white,7,1.9604040404040404,1.5198868925028965,0.78106735464675,-0.261905,-0.057339554481242935,0.2949999999999999,3.35,5.71,0.06848593386931162,0.29604516917163,0.30386356367259754,gensim_poincare,8,7,1.75,0.3828125,424,1.9459101490553132,-0.261905,0.7810674,-0.114679106,0.295,0.06848593,0.29604515,0.51730883,-0.9389278
wife,3,0.20060606060606062,1.0963826925371956,0.9979705341421065,-0.08333333333333333,-0.00016912215482446183,0.425,4.21,5.5,-0.11025388885526029,-0.3199554222685258,0.3384189596443124,gensim_poincare,4,3,1.5,0.5625,425,1.0986122886681098,-0.083333336,0.9979705,-0.0003382443,0.425,-0.110253885,-0.3199554,-0.14336532,-0.75233644
wine,5,0.6141414141414144,1.4194373098568582,0.8819459880313825,-0.275,-0.032464853291369826,0.2124999999999999,4.24,5.67,-0.5065929912838704,0.6278751529111315,0.8067612202263543,gensim_poincare,6,6,2.0,0.6666666666666666,426,1.6094379124341003,-0.275,0.88194597,-0.06492971,0.2125,-0.506593,0.62787515,0.25494713,-0.64416754
woman,4,1.658080808080808,1.046596582460445,0.7549598496635106,-0.32648825000000004,-0.08000272986309735,0.5225,3.8,5.93,0.31398921582142325,-0.5515192985644447,0.6346359305469313,gensim_poincare,5,5,2.0,0.8,427,1.3862943611198906,-0.32648826,0.7549598,-0.16000547,0.5225,0.31398922,-0.5515193,0.080952615,-0.5057113
wood,4,0.5647474747474752,1.0649520142144226,0.7682004948459302,-0.38809525,-0.089960286902645,0.205,3.5,6.37,-0.23988191000113612,-0.718959189779587,0.7579219269254013,gensim_poincare,5,4,1.6,0.5120000000000001,428,1.3862943611198906,-0.38809526,0.7682005,-0.17992057,0.205,-0.2398819,-0.7189592,0.080952615,-0.8047767
word,1,0.06,-0.0,0.0,0.25,0.25,0.1924999999999999,4.0,6.22,0.3097759206017858,-0.17242914251352634,0.35453198751683024,gensim_poincare,2,1,1.0,0.5,429,0.0,0.25,0.0,0.5,0.1925,0.30977592,-0.17242914,-1.0,-0.8172378
words,2,0.25,0.5510799280869728,0.7950402793845223,-0.0833335,-0.017080010877909915,0.0,5.0,5.0,-0.17412613162221965,0.32940203870423096,0.37259309281872394,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,430,0.6931471805599453,-0.0833335,0.79504025,-0.03416002,0.0,-0.17412613,0.32940203,-0.45952368,-0.72108763
work,6,1.065827406720263,1.4911861640968995,0.8322468443486716,-0.3652778333333333,-0.061276509231146664,0.0124999999999999,4.33,6.12,0.24233563109025855,-0.14901185245230505,0.28448390159582215,gensim_poincare,7,7,2.0,0.5714285714285714,431,1.791759469228055,-0.36527783,0.83224684,-0.12255302,0.0125,0.24233563,-0.14901185,0.397111,-0.7430648
world,4,0.6139682539682539,1.2504781362792499,0.9020293029750736,-0.17916675,-0.017553091381190742,0.365,4.55,5.12,-0.4569329019486847,-0.1565551443795429,0.48300847830544946,gensim_poincare,5,5,2.0,0.8,432,1.3862943611198906,-0.17916675,0.9020293,-0.035106182,0.365,-0.4569329,-0.15655515,0.080952615,-0.5057113
writing,2,0.22,0.5859526183035508,0.8453509366224364,0.0,0.0,0.0,5.0,5.0,-0.1510825211114645,0.42035086193580146,0.44667748467498036,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,433,0.6931471805599453,0.0,0.8453509,0.0,0.0,-0.15108252,0.42035085,-0.45952368,-0.72108763
wrong,3,1.0118367346938775,0.5489801852585465,0.4997032992631973,-0.1833336666666667,-0.09172122856731409,-0.4399999999999999,5.29,3.39,0.4019875502829534,-0.4885790533129303,0.6326954100660516,gensim_poincare,4,3,1.5,0.5625,434,1.0986122886681098,-0.18333367,0.4997033,-0.18344246,-0.44,0.40198755,-0.48857906,-0.14336532,-0.75233644
yellow,3,0.3177132146204307,1.0169459450934686,0.925664090583177,-0.23611133333333334,-0.017551550686951967,0.2724999999999999,3.83,6.35,0.34729932533439994,0.15982365220884898,0.3823093265709123,gensim_poincare,4,3,1.5,0.5625,435,1.0986122886681098,-0.23611133,0.92566407,-0.0351031,0.2725,0.34729934,0.15982366,-0.14336532,-0.75233644
you,2,0.9318697175840036,0.24060788058819937,0.3471237961233991,-0.166667,-0.10881291827150145,0.0,5.0,5.0,0.2677692217415545,0.13881454257862777,0.30161205768899796,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,436,0.6931471805599453,-0.166667,0.3471238,-0.21762584,0.0,0.26776922,0.13881454,-0.45952368,-0.72108763
young,2,0.85,0.500402423538188,0.7219280948873625,-0.166667,-0.04634541020940795,0.3274999999999999,4.09,5.6,0.2323896799084022,-0.05703855250966812,0.23928719104943288,gensim_poincare,3,2,1.3333333333333333,0.5925925925925926,437,0.6931471805599453,-0.166667,0.7219281,-0.09269082,0.3275,0.23238967,-0.057038553,-0.45952368,-0.72108763
