words,type,token,indegree_unw,outdegree_unw,degree_unw,indegree_wei,outdegree_wei,cc_unw,cc_wei,pageRank_unw,pageRank_wei,hubs_unw,hubs_wei,authorities_unw,authorities_wei,incloseness_unw,outcloseness_unw,incloseness_wei,outcloseness_wei,betweenness_unw,betweenness_wei
无穷,19,35,19,19,38,0.864411943333413,1,0.0407725321888412,0.00207115715632111,0.000107656417552675,0.000106985176327828,0.000129779142151953,6.81431600393071e-05,9.77160231617524e-05,0.0001202902902253,3.01659125188537e-05,2.77092742941062e-05,3.27259895814805e-05,2.98791704205057e-05,22815.2059250092,24235.5
无线,3,3,3,11,14,0.0696391126807196,1,0.172222222222222,0.0132806110639222,3.13351033863928e-05,2.41042151431132e-05,4.53022826500688e-05,4.75726374968778e-05,7.81757990000695e-06,3.75547316832439e-06,2.41155617720115e-05,2.55264837268666e-05,2.62618575758935e-05,2.77937345141859e-05,1165.79813515383,1258
无罪,5,12,5,14,19,0.224920780453281,1,0.207100591715976,0.00962536099925815,2.27438327959363e-05,2.24772986157272e-05,2.99705004946001e-05,1.59132112015074e-05,2.43232411798634e-05,7.59960774192425e-06,2.26741944992404e-05,2.63490725126476e-05,2.43798884642046e-05,2.88699555244503e-05,2093.70781691323,2722
无耻,17,42,17,19,36,1.00359988251722,1,0.0810593900481541,0.0049827404450422,6.61655322915276e-05,7.2953877871732e-05,0.000175637883801602,2.55325837478393e-05,0.000122604142130502,6.50687577140472e-05,2.85200924050994e-05,2.69005218701243e-05,3.08069388146512e-05,2.8808484154217e-05,17613.3956596062,21960.5
无聊,165,277,165,31,196,6.81472201198488,1,0.0148960678569559,0.00061311388691204,0.000729509269299544,0.000585640714422481,0.000306293034615844,6.08719537502404e-05,0.00110528090208224,0.00051663208855134,3.79521044441914e-05,2.82023802808957e-05,4.08560391280833e-05,2.99189108518177e-05,212388.546180408,184939.333333333
无能,26,35,26,23,49,0.853665372237719,1,0.0488431876606684,0.00219513153407423,0.000100398832620031,6.82644942557715e-05,0.000234944734118819,3.83498143300179e-05,0.000174045506986326,9.59330459141398e-05,2.9944602485402e-05,2.78559291345163e-05,3.22071185108139e-05,2.96565893250459e-05,34443.7752556918,32065.5
无能为力,8,10,8,22,30,0.299488232321816,1,0.0821759259259259,0.00386266822334087,3.21557696395982e-05,2.73253823879342e-05,0.000177194810562732,0.000933825921397584,3.839177759183e-05,7.21872000670597e-06,2.56252562525625e-05,2.75254610514726e-05,2.73901999931014e-05,2.92189692478623e-05,6481.00488753267,5304
无花果,2,2,2,24,26,0.0569908814589666,1,0.0923076923076923,0.00451836981846482,1.7689986386857e-05,1.64438576251527e-05,0.000125750794559778,4.72891276268756e-05,7.20301092530435e-06,6.05273625189065e-06,2.00924251557163e-05,2.67408278960317e-05,2.16456421086607e-05,2.85399540701376e-05,1136.02116942255,742
无视,7,12,7,28,35,0.304107553952755,1,0.0609137055837563,0.00260601929268347,3.96954878654329e-05,3.14975547493522e-05,0.000197505288586973,2.40504586276651e-05,3.79208815864666e-05,7.85003470890724e-06,2.66432206325101e-05,2.82079490000282e-05,2.85007447788762e-05,3.0095592461641e-05,15768.7698674661,15457.5
无语,37,60,37,22,59,1.5898122192702,1,0.0251903925014646,0.00135586580471681,0.000152468720581728,0.000123842410350499,8.5772178768031e-05,1.41042755846175e-05,0.000164651373350268,5.42713827421113e-05,3.05735599853247e-05,2.77423292459635e-05,3.30576038849351e-05,2.97069219302299e-05,46325.4978151524,50754.5
无赖,5,5,5,20,25,0.132947009717269,1,0.0735785953177258,0.00394490404128717,2.45536991171298e-05,2.05093607159987e-05,0.000229698567002627,5.7492718855175e-05,2.93623596146227e-05,2.90814801507443e-05,2.41732740282344e-05,2.73328595637676e-05,2.58167974451976e-05,2.92518548442811e-05,4635.33137085031,4588
无趣,33,43,33,25,58,1.06362693370898,1,0.0488767455980571,0.00237636273306331,0.000215340005032668,0.0001733776681243,0.000274512853928433,6.75584946982068e-05,0.000205211461231427,5.43776828318425e-05,3.36439794098846e-05,2.79869021298033e-05,3.5999311002482e-05,2.9935492908951e-05,58463.7146315509,44331.5
无辜,20,28,20,33,53,0.714900783021165,1,0.0411807580174927,0.00149899322785679,5.63393027334848e-05,4.52622011843291e-05,0.000152874913880947,1.77911023127005e-05,0.000128652330254664,2.0788494691638e-05,2.78971154382637e-05,2.85030213202599e-05,2.9893696769989e-05,3.02146472595008e-05,36760.9421186459,29655
无边无际,3,3,3,14,17,0.0644444444444445,1,0.263157894736842,0.0117390270335331,4.56754167114349e-05,2.98596047088964e-05,4.46417062782344e-05,3.71535096233108e-05,7.29777135936511e-06,1.09580750417851e-06,2.66616898179007e-05,2.5552574421873e-05,2.83830588498863e-05,2.78224223810415e-05,1706.521785911,942
无邪,6,24,6,7,13,0.516799500067882,1,0.236842105263158,0.0169879944350992,5.52468376714323e-05,0.000158018975197531,3.68969905987905e-05,7.99674881078875e-06,2.99797203264349e-05,9.55798132956202e-06,2.71517784414879e-05,2.48478071810163e-05,3.0564157451874e-05,2.8011988380183e-05,2104.14440913068,4319
无限,29,61,29,28,57,1.42993960818487,1,0.039647577092511,0.00171783877046123,0.000159864961539664,0.000139453106590095,0.000110216805502278,3.71986236335552e-05,0.000146422774662002,0.000160730364125952,3.1511943026407e-05,2.8511960767542e-05,3.40391138278664e-05,3.02973784009412e-05,74752.5620246438,71407
日,24,50,24,11,35,1.17674114418126,1,0.0472972972972973,0.00298346178662434,0.000167479322424276,0.000189523166641203,6.61297178137778e-05,2.58343271782467e-05,8.10377963930081e-05,4.19345075627663e-05,3.09358081979892e-05,2.56805341551104e-05,3.36540487928813e-05,2.79664784546733e-05,15835.2187959381,24345
日光,7,9,7,13,20,0.221109782590063,1,0.143617021276596,0.0103212403594293,8.32261334289266e-05,6.5655947689796e-05,4.349674167302e-05,3.05072967345643e-05,2.83360717366412e-05,9.35908816558143e-06,2.86459079320519e-05,2.51388923804017e-05,3.12878366814182e-05,2.71938064417114e-05,5750.49990809219,6600
日出,21,46,21,16,37,1.12168795241621,1,0.0603318250377074,0.00333861394246707,0.000114831364882887,9.97432893229108e-05,8.63082826411021e-05,1.72735227808213e-05,7.74972673557675e-05,2.89414552787655e-05,2.9146021568056e-05,2.65879662864587e-05,3.16406658701351e-05,2.85785705508579e-05,19117.3288964877,23005
日剧,16,32,16,18,34,0.769784424928661,1,0.0725806451612903,0.00372394989365918,9.76502557809679e-05,7.96066464376856e-05,0.000198011787096234,4.9029775701041e-05,9.16387079576658e-05,2.50695276721961e-05,2.99895036737142e-05,2.69512721000431e-05,3.2369953344904e-05,2.88384605711455e-05,16533.2475886764,21545
日历,10,19,10,21,31,0.505218711101808,1,0.0626349892008639,0.0035870133456393,4.17419816764061e-05,3.96369764676709e-05,6.87435311989275e-05,9.98144670995549e-05,3.2055029346918e-05,2.41389399948365e-05,2.61540473388257e-05,2.75732759809193e-05,2.81968364535867e-05,2.96979925391732e-05,9520.48422528293,9704
日子,12,19,12,21,33,0.454574537738275,1,0.0533333333333333,0.00251517317321017,6.124250559435e-05,4.12349623112236e-05,9.83126549264489e-05,4.74369293522396e-05,6.11725933156432e-05,2.71007882427055e-05,2.79197029343608e-05,2.70248358241224e-05,3.00412212872083e-05,2.90534421162766e-05,11587.0365824987,10696
日常,44,64,44,26,70,1.59296299450942,1,0.0250933222729158,0.00106916335589088,0.000218810953289024,0.000138542619328282,0.000187135315450897,0.000141010178828134,0.000269999648561033,0.000106401072986745,3.37165784416197e-05,2.83969899190686e-05,3.59281404665335e-05,3.05415544106559e-05,72672.7022836773,56048.1666666667
日志,2,2,2,20,22,0.0485380116959064,1,0.0565217391304348,0.00228175826118708,2.18512504300487e-05,1.77157079408827e-05,0.000115422063720694,3.27738029798328e-05,5.93764543871232e-06,1.25396813781485e-06,2.40558094779889e-05,2.78404187198975e-05,2.55784156646661e-05,2.99710200710445e-05,2028.7636777636,1460
日料,11,15,11,16,27,0.392480806517407,1,0.173410404624277,0.00972485085584743,4.2536751186422e-05,3.02272547323286e-05,6.33166727433379e-05,3.31793804189639e-05,4.04503223913611e-05,1.49736337650521e-05,2.53209429519155e-05,2.59747006415751e-05,2.71318095581068e-05,2.79102237621499e-05,5652.24329151804,4636
日期,35,77,35,18,53,1.840503993619,1,0.0554744525547445,0.00286668377811901,8.39105653519657e-05,8.93979470067323e-05,3.30018385586908e-05,7.04133615517941e-05,0.000158350462073915,9.71293333688125e-05,2.89427223524645e-05,2.69658073562722e-05,3.15857923928553e-05,2.90261923116417e-05,41707.6289108582,45958.5
日本,209,583,209,22,231,15.3889802709042,1,0.0124468045041991,0.000791877052183206,0.0009473436553341,0.00134780828871137,0.000110167502949898,3.8955390892533e-05,0.000956251668656835,0.000804633001850444,3.83288616328095e-05,2.75337977367218e-05,4.23868612854704e-05,2.92962844508643e-05,274699.833210937,343374
日本人,16,26,16,25,41,0.866383599573534,1,0.0458996328029376,0.0027608941592102,0.000128333915993215,0.000126988123612791,6.99378584372467e-05,1.5524995829721e-05,6.53548325545019e-05,3.03235210559238e-05,3.07446350611818e-05,2.80678118333895e-05,3.32332941491341e-05,2.98048841076819e-05,58130.4137852145,58042
日程,11,14,11,25,36,0.334513308299961,1,0.088,0.00366012235985708,3.79747348228799e-05,3.08572731222903e-05,9.20757562411973e-05,2.51356419748804e-05,5.45170737509866e-05,2.38392054814053e-05,2.63192525332281e-05,2.82414075517524e-05,2.81391325535425e-05,3.01304775012324e-05,10812.5746558138,8806
日落,10,31,10,18,28,0.705934091355794,1,0.0613333333333333,0.00427926736658079,6.62833624665806e-05,6.97495773107814e-05,7.55919577025744e-05,1.93695806989134e-05,4.17258537426466e-05,2.92034618402806e-05,2.82573681087344e-05,2.67737617135207e-05,3.06949950776112e-05,2.87084374285231e-05,9988.81338979437,12514
日记,22,46,22,21,43,1.1336374005932,1,0.0479375696767001,0.00252534116884582,0.000116413154542907,8.09050128409143e-05,7.09640119212387e-05,1.77661140363164e-05,0.000113456300381592,8.33637829783951e-05,3.06541597694807e-05,2.78582571874304e-05,3.30373858134148e-05,2.97298884390376e-05,38297.2395840154,37638.5
日语,50,61,50,13,63,1.54119866336431,1,0.0335897435897436,0.00171634207261448,0.000247379367732419,0.000154609079263018,9.8492267953064e-05,6.34343690227725e-05,0.000252811240667975,5.2446335414229e-05,3.35075727114328e-05,2.64613267709243e-05,3.58373692946317e-05,2.85738289802283e-05,36755.9319171747,42250.5
旧,11,41,11,18,29,0.832461334318731,1,0.0495049504950495,0.00278191782494875,4.701160519944e-05,7.66554495222054e-05,6.12654850607659e-05,5.86004562777696e-05,4.79984714547709e-05,3.05027932973107e-05,2.72851296043656e-05,2.74808321195966e-05,3.10545098349395e-05,2.95521676416417e-05,18444.8361082412,28000
旨意,1,1,1,11,12,0.027027027027027,1,0.053030303030303,0.00487563396889028,1.76749132958011e-05,1.67240725635701e-05,2.39285144336702e-05,3.25318455637844e-05,2.89771421060948e-06,5.41145741798438e-07,2.11680531741496e-05,2.61862365140882e-05,2.25601590081587e-05,2.86467658439595e-05,1104.63764607999,1509
早,8,16,8,20,28,0.380367760259064,1,0.0733333333333333,0.00311512657831529,8.73846008917937e-05,7.14215807462667e-05,4.00590912905562e-05,1.03600753432127e-05,3.01161694656192e-05,8.62068208364944e-06,2.956043631204e-05,2.63754813525347e-05,3.19101303274823e-05,2.83752254236059e-05,31390.2043265518,34867.5
早上,32,64,32,18,50,1.47373557777403,1,0.106409202958094,0.00530276460751113,0.000119741780636712,0.000112225653748742,7.18593379633024e-05,2.03377044988108e-05,0.000137775484120882,6.32394582457379e-05,2.93815190245336e-05,2.61533633225233e-05,3.16282026192885e-05,2.80784504124079e-05,17442.1546787379,19174.5
早晨,37,62,37,25,62,1.53102142414798,1,0.0865639936271907,0.00392779322729811,0.000208079129851983,0.000166879121902984,0.000125112822854252,3.54815060959126e-05,0.000178481268163349,8.08313459701766e-05,3.15288331178863e-05,2.73089737287673e-05,3.40516553714226e-05,2.91305330596053e-05,39747.7229906112,29578
早茶,4,8,4,21,25,0.192174492174492,1,0.0922818791946309,0.0042715906935238,2.80320380754647e-05,3.18265526268141e-05,5.87827196097974e-05,1.99508828862367e-05,2.01315759324128e-05,4.85536469967303e-06,2.49097023290572e-05,2.62205674130788e-05,2.68614065996344e-05,2.84514038670148e-05,3713.1922817473,4524
早起,24,31,24,17,41,0.724142156478337,1,0.0900735294117647,0.00399414796487056,0.000163436983814041,9.24037821861725e-05,9.4679921743248e-05,2.31822829021238e-05,0.000112170480410277,3.33216319901155e-05,3.08442059159187e-05,2.68024658268561e-05,3.30665349776593e-05,2.8624712651824e-05,17700.9091904881,16517.5
早餐,38,78,38,24,62,1.78971542734386,1,0.0953772582359192,0.00430554802862523,0.000168627887280941,0.000144317916520504,0.000105681215959494,3.16700367721311e-05,0.000155723168059076,6.49906106215136e-05,2.97610190172912e-05,2.65794859527417e-05,3.22476165802178e-05,2.82684253000346e-05,33088.9200177882,31839
早饭,17,30,17,20,37,0.708502470283425,1,0.15052950075643,0.00672435429981498,0.000126564991495654,8.59092102285605e-05,9.52787293960238e-05,3.62611870290838e-05,6.60421462352003e-05,2.38070562043319e-05,3.00516889049165e-05,2.64494286923402e-05,3.2218631684322e-05,2.81998604775029e-05,16657.6514168514,12059
时,3,4,3,9,12,0.103303303303303,1,0.0757575757575758,0.00858781055990616,2.12428003383604e-05,1.92714873998253e-05,3.00845944382758e-05,0.000207437890048394,1.58568481171217e-05,5.91039183956811e-06,2.40737620067888e-05,2.53106887038396e-05,2.56274584824292e-05,2.87470582247001e-05,1664.292187908,2859
时代,48,92,48,25,73,2.44443511288577,1,0.0213414634146341,0.0010635598541316,0.000215938141269553,0.000206905950257754,7.07476601899891e-05,1.28995448202443e-05,0.000231982700746224,0.000269268883732496,3.34325164655144e-05,2.81499831100101e-05,3.60434747074534e-05,2.99936378329518e-05,100421.587430941,108697
时光,43,79,43,25,68,2.03377698984415,1,0.0380721830985915,0.00205900564720121,0.000197122705418497,0.000162267555701538,9.69168895997262e-05,6.31737307077178e-05,0.000203353322194909,0.000155193772392477,3.22778477131145e-05,2.76365244306876e-05,3.46926921619837e-05,2.94854351319996e-05,72255.4344240927,65235.8333333333
时光机,3,12,3,11,14,0.252941176470588,1,0.0934065934065934,0.00708955338487611,2.66871766134046e-05,3.38686834761581e-05,4.20517641931002e-05,2.5175535562258e-05,8.39128465095059e-06,1.11911630697702e-05,2.51477429900666e-05,2.61226195762911e-05,2.71647635966538e-05,2.8261225383756e-05,1475.23721071587,2913
时刻,19,25,19,24,43,0.599543894122845,1,0.0388457269700333,0.00214561529297007,7.99297174887606e-05,4.8509783452047e-05,9.80220829317261e-05,9.63478866967576e-05,0.000109573522974022,2.90669150283176e-05,2.94334069168506e-05,2.78133170161874e-05,3.14555570081562e-05,2.97304365123683e-05,35294.8952217727,28998
时区,1,3,1,18,19,0.0697674418604651,1,0.0764705882352941,0.0045793394737066,1.61166328109624e-05,1.63716930897423e-05,6.62917320474871e-05,7.52974846700128e-05,2.33068795032526e-06,4.97312718048993e-06,1.58886523245098e-05,2.69273231548052e-05,1.68697282789708e-05,2.88668627059216e-05,256.535735490792,284
时尚,55,130,55,21,76,3.38010013694141,1,0.0353251318101933,0.00207268000887093,0.000204294160696801,0.000235456853778398,0.000112648991767815,0.00032455216866115,0.000229132187007892,0.000174132905155014,3.19468404574788e-05,2.73777583091496e-05,3.48999089771622e-05,2.92204194312646e-05,54148.0368570516,65485
时差,2,9,2,17,19,0.213732004429679,1,0.108823529411765,0.00723326767280648,1.6636119184863e-05,1.83361477579988e-05,5.16615273416764e-05,7.12814895870224e-05,1.04838654474025e-05,1.56448827511585e-05,1.88231750931747e-05,2.6754421168098e-05,1.99400939891955e-05,2.88657637058452e-05,10495.0088816483,11024
时期,13,27,13,26,39,0.662595747019465,1,0.0418918918918919,0.00216720326244092,5.86692269265458e-05,4.65387131106224e-05,0.00010390024318967,5.09283233776227e-05,5.22284971083635e-05,2.96054359846707e-05,2.82071533340855e-05,2.85070840103766e-05,3.02571478750339e-05,3.03744126727127e-05,26854.6680387195,26516.5
时机,9,12,9,20,29,0.263680603993903,1,0.0657568238213399,0.0039293024957943,3.34777274903169e-05,3.30123033013806e-05,4.7110001137813e-05,3.27084866948359e-05,4.94266502505531e-05,1.18542099730805e-05,2.60878639257018e-05,2.78489473097917e-05,2.78403757937743e-05,2.99044858978849e-05,10137.0126910696,10690
时空,13,33,13,17,30,0.755894927652227,1,0.0740740740740741,0.00480966936981947,6.44683557309705e-05,5.83727309019183e-05,4.19725183066335e-05,2.61455804240366e-05,5.08456330388299e-05,3.26357861998283e-05,2.82869427472279e-05,2.6637542953038e-05,3.03843405922108e-05,2.86443355091629e-05,17333.1361275952,20322.5
时钟,17,27,17,14,31,0.630281518004708,1,0.111713665943601,0.00769376506355399,8.33653247208809e-05,5.39858468295787e-05,4.35075913632464e-05,0.000168740486285553,6.65957690370473e-05,5.50659098075478e-05,2.79181440017868e-05,2.64606265876376e-05,3.00323743784031e-05,2.90831275496667e-05,12413.3944094732,10532
时长,3,3,3,20,23,0.0873475960432482,1,0.0717131474103586,0.00519496863790176,2.75934170666475e-05,2.50924205085391e-05,0.000129131876743728,0.000178464042924319,1.02187249656632e-05,1.01695319108125e-05,2.44498777506112e-05,2.75141009767506e-05,2.73347760415156e-05,2.97023173402102e-05,4278.67602954832,4348
时间,290,835,290,26,316,20.1029700772471,1,0.0102299220194549,0.000592550129463479,0.0010704910954823,0.00135991441259143,4.73367149408855e-05,2.03377346612639e-05,0.00153749278361745,0.00339214718042286,3.92049241384718e-05,2.81017282562878e-05,4.29200970302517e-05,2.99694979477027e-05,414966.818799125,477711
时间简史,1,4,1,12,13,0.0869565217391304,1,0.11038961038961,0.00595901669268952,1.83978865838934e-05,2.02892395701393e-05,5.96290928631517e-05,3.53061550105842e-05,4.23973234352721e-06,1.76707900336494e-06,2.30149597238205e-05,2.59450483875152e-05,2.47881567954319e-05,2.87064062624809e-05,288.005454812753,536
时间表,2,3,2,21,23,0.0682507583417593,1,0.126984126984127,0.00633512102706576,1.81076426163109e-05,1.69590976605031e-05,0.000108894232480038,8.32539189637144e-05,1.06917119905447e-05,3.31467443075444e-06,2.21926320461607e-05,2.73470615582356e-05,2.34828806120778e-05,2.92587326314316e-05,805.127182996934,698
旺盛,12,49,12,19,31,1.00140141863366,1,0.0619565217391304,0.00302102695432062,4.68052580609606e-05,7.84217860620725e-05,5.51724789947573e-05,2.2612327035614e-05,5.17090436002862e-05,4.83733230135936e-05,2.69084842450825e-05,2.66972795472141e-05,2.96717971081429e-05,2.86349848434303e-05,14714.5841602595,22561.5
